"Instituto Nacional de Estadística y Geografía",
"",
"26. Sonora (mensual)",
"Fecha de consulta: 19/04/2025 21:25:39",

"Título","Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), por entidad federativa, 26 Sonora, Índice de precios al consumidor, por objeto del gasto, Índice general","Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), por entidad federativa, 26 Sonora, Índice de precios al consumidor, por objeto del gasto, Índice general, 1. Alimentos, bebidas y tabaco","Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), por entidad federativa, 26 Sonora, Índice de precios al consumidor, por objeto del gasto, Índice general, 2. Ropa, calzado y accesorios","Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), por entidad federativa, 26 Sonora, Índice de precios al consumidor, por objeto del gasto, Índice general, 3. Vivienda","Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), por entidad federativa, 26 Sonora, Índice de precios al consumidor, por objeto del gasto, Índice general, 4. Muebles, aparatos y accesorios domésticos","Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), por entidad federativa, 26 Sonora, Índice de precios al consumidor, por objeto del gasto, Índice general, 5. Salud y cuidado personal, 5.1. Salud","Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), por entidad federativa, 26 Sonora, Índice de precios al consumidor, por objeto del gasto, Índice general, 5. Salud y cuidado personal, 5.2. Cuidado personal","Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), por entidad federativa, 26 Sonora, Índice de precios al consumidor, por objeto del gasto, Índice general, 6. Transporte","Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), por entidad federativa, 26 Sonora, Índice de precios al consumidor, por objeto del gasto, Índice general, 7. Educación y esparcimiento","Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), por entidad federativa, 26 Sonora, Índice de precios al consumidor, por objeto del gasto, Índice general, 8. Otros servicios"
"Periodo disponible","Jul 2018-Mar 2025","Jul 2018-Mar 2025","Jul 2018-Mar 2025","Jul 2018-Mar 2025","Jul 2018-Mar 2025","Jul 2018-Mar 2025","Jul 2018-Mar 2025","Jul 2018-Mar 2025","Jul 2018-Mar 2025","Jul 2018-Mar 2025"
"Periodicidad","Mensual","Mensual","Mensual","Mensual","Mensual","Mensual","Mensual","Mensual","Mensual","Mensual"
"Cifra","Índices","Índices","Índices","Índices","Índices","Índices","Índices","Índices","Índices","Índices"
"Unidad","Sin Unidad","Sin Unidad","Sin Unidad","Sin Unidad","Sin Unidad","Sin Unidad","Sin Unidad","Sin Unidad","Sin Unidad","Sin Unidad"
"Base","Índice base segunda quincena de julio 2018 = 100","Índice base segunda quincena de julio 2018 = 100","Índice base segunda quincena de julio 2018 = 100","Índice base segunda quincena de julio 2018 = 100","Índice base segunda quincena de julio 2018 = 100","Índice base segunda quincena de julio 2018 = 100","Índice base segunda quincena de julio 2018 = 100","Índice base segunda quincena de julio 2018 = 100","Índice base segunda quincena de julio 2018 = 100","Índice base segunda quincena de julio 2018 = 100"
"Aviso","Las desagregaciones del INPC solo tienen valor informativo.
  ","Las desagregaciones del INPC solo tienen valor informativo.
  ","Las desagregaciones del INPC solo tienen valor informativo.
  ","Las desagregaciones del INPC solo tienen valor informativo.
  ","Las desagregaciones del INPC solo tienen valor informativo.
  ","Las desagregaciones del INPC solo tienen valor informativo.
  ","Las desagregaciones del INPC solo tienen valor informativo.
  ","Las desagregaciones del INPC solo tienen valor informativo.
  ","Las desagregaciones del INPC solo tienen valor informativo.
  ","Las desagregaciones del INPC solo tienen valor informativo.
  "
"Tipo de información","Índices","Índices","Índices","Índices","Índices","Índices","Índices","Índices","Índices","Índices"
"Fecha","905700","905701","905856","905908","905933","905989","906017","906038","906074","906119"
"Ene 2018","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E"
"Feb 2018","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E"
"Mar 2018","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E"
"Abr 2018","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E"
"May 2018","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E"
"Jun 2018","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E"
"Jul 2018","100.000000000000","100.000000000000","100.000000000000","100.000000000000","100.000000000000","100.000000000000","100.000000000000","100.000000000000","100.000000000000","100.000000000000"
"Ago 2018","100.398000000000","100.871000000000","99.737000000000","100.007000000000","100.041000000000","100.073000000000","100.180000000000","100.979000000000","99.840000000000","100.000000000000"
"Sep 2018","100.766000000000","101.437000000000","98.939000000000","100.214000000000","99.983000000000","100.781000000000","99.853000000000","101.701000000000","100.804000000000","100.054000000000"
"Oct 2018","101.070000000000","101.496000000000","99.580000000000","100.302000000000","99.690000000000","100.569000000000","100.501000000000","102.703000000000","101.070000000000","100.502000000000"
"Nov 2018","105.365000000000","101.767000000000","99.529000000000","118.790000000000","99.678000000000","100.485000000000","101.741000000000","102.641000000000","101.441000000000","101.290000000000"
"Dic 2018","105.933000000000","102.974000000000","99.636000000000","118.732000000000","99.457000000000","100.480000000000","101.739000000000","103.731000000000","101.877000000000","101.549000000000"
"Ene 2019","105.996000000000","103.254000000000","99.789000000000","118.741000000000","99.425000000000","101.468000000000","101.820000000000","103.177000000000","101.558000000000","102.679000000000"
"Feb 2019","106.008000000000","102.685000000000","99.752000000000","118.898000000000","98.415000000000","102.273000000000","102.103000000000","103.816000000000","101.838000000000","103.186000000000"
"Mar 2019","106.438000000000","102.880000000000","100.106000000000","119.074000000000","98.490000000000","102.690000000000","102.699000000000","105.135000000000","102.134000000000","103.616000000000"
"Abr 2019","106.569000000000","102.585000000000","100.155000000000","119.276000000000","99.280000000000","102.905000000000","103.700000000000","105.309000000000","102.347000000000","104.234000000000"
"May 2019","102.377000000000","102.826000000000","100.288000000000","100.601000000000","97.703000000000","103.200000000000","103.877000000000","104.998000000000","102.012000000000","104.592000000000"
"Jun 2019","102.514000000000","102.879000000000","100.007000000000","100.395000000000","99.207000000000","103.532000000000","104.504000000000","105.250000000000","102.089000000000","105.080000000000"
"Jul 2019","103.040000000000","104.263000000000","99.347000000000","100.332000000000","99.201000000000","103.359000000000","104.935000000000","105.724000000000","102.666000000000","105.748000000000"
"Ago 2019","103.346000000000","104.965000000000","99.950000000000","100.464000000000","99.680000000000","103.998000000000","104.543000000000","105.348000000000","102.713000000000","106.951000000000"
"Sep 2019","103.438000000000","104.802000000000","100.294000000000","100.621000000000","99.285000000000","104.414000000000","104.656000000000","105.538000000000","103.058000000000","107.370000000000"
"Oct 2019","103.635000000000","105.313000000000","100.396000000000","100.738000000000","99.122000000000","104.366000000000","103.874000000000","105.768000000000","103.210000000000","107.455000000000"
"Nov 2019","108.112000000000","105.696000000000","100.241000000000","120.141000000000","98.411000000000","103.875000000000","104.572000000000","106.067000000000","103.026000000000","108.301000000000"
"Dic 2019","108.470000000000","106.190000000000","99.981000000000","120.368000000000","98.926000000000","104.129000000000","104.601000000000","106.686000000000","103.499000000000","108.359000000000"
"Ene 2020","108.952000000000","107.593000000000","100.263000000000","120.484000000000","98.969000000000","104.661000000000","105.503000000000","106.418000000000","103.610000000000","108.743000000000"
"Feb 2020","109.058000000000","107.587000000000","100.216000000000","120.831000000000","98.415000000000","104.724000000000","104.437000000000","106.709000000000","103.923000000000","109.142000000000"
"Mar 2020","108.787000000000","108.417000000000","99.943000000000","121.047000000000","98.340000000000","105.257000000000","103.960000000000","103.370000000000","103.992000000000","109.670000000000"
"Abr 2020","107.841000000000","109.400000000000","99.084000000000","121.124000000000","99.144000000000","105.637000000000","105.157000000000","96.003000000000","103.237000000000","110.222000000000"
"May 2020","104.309000000000","110.403000000000","96.007000000000","101.719000000000","99.241000000000","105.787000000000","105.938000000000","99.595000000000","103.335000000000","110.613000000000"
"Jun 2020","105.216000000000","109.459000000000","96.355000000000","101.963000000000","101.583000000000","106.584000000000","107.967000000000","104.413000000000","103.936000000000","110.938000000000"
"Jul 2020","106.213000000000","111.336000000000","95.969000000000","102.336000000000","101.802000000000","107.018000000000","105.958000000000","106.964000000000","104.020000000000","111.182000000000"
"Ago 2020","106.489000000000","111.422000000000","98.150000000000","102.643000000000","101.713000000000","107.217000000000","105.291000000000","107.014000000000","104.159000000000","111.992000000000"
"Sep 2020","107.196000000000","112.352000000000","99.210000000000","102.796000000000","102.315000000000","109.610000000000","106.671000000000","107.257000000000","105.329000000000","113.000000000000"
"Oct 2020","107.636000000000","113.095000000000","99.328000000000","103.222000000000","103.062000000000","109.489000000000","106.839000000000","107.288000000000","105.921000000000","113.450000000000"
"Nov 2020","111.576000000000","112.812000000000","98.638000000000","123.300000000000","102.988000000000","109.382000000000","106.651000000000","104.942000000000","105.845000000000","113.885000000000"
"Dic 2020","111.879000000000","112.453000000000","100.658000000000","123.810000000000","104.484000000000","109.347000000000","107.656000000000","104.840000000000","106.029000000000","114.776000000000"
"Ene 2021","112.926000000000","113.490000000000","101.413000000000","124.701000000000","105.738000000000","110.203000000000","108.007000000000","106.749000000000","106.478000000000","115.530000000000"
"Feb 2021","113.657000000000","113.547000000000","101.595000000000","125.516000000000","105.879000000000","110.584000000000","108.839000000000","109.324000000000","106.629000000000","115.910000000000"
"Mar 2021","114.423000000000","113.896000000000","101.980000000000","126.467000000000","106.642000000000","110.674000000000","107.786000000000","111.257000000000","107.148000000000","116.842000000000"
"Abr 2021","114.940000000000","114.334000000000","102.055000000000","126.912000000000","107.145000000000","111.190000000000","110.279000000000","111.928000000000","107.459000000000","117.088000000000"
"May 2021","110.893000000000","114.502000000000","102.922000000000","106.792000000000","107.324000000000","111.787000000000","111.535000000000","112.630000000000","108.140000000000","118.176000000000"
"Jun 2021","111.460000000000","115.548000000000","103.159000000000","107.169000000000","107.233000000000","112.152000000000","111.897000000000","113.195000000000","108.144000000000","119.049000000000"
"Jul 2021","112.192000000000","116.634000000000","104.038000000000","108.172000000000","108.196000000000","112.355000000000","112.369000000000","113.104000000000","108.409000000000","120.091000000000"
"Ago 2021","112.503000000000","118.023000000000","104.776000000000","107.204000000000","108.874000000000","112.436000000000","113.770000000000","112.674000000000","108.531000000000","120.963000000000"
"Sep 2021","113.367000000000","119.706000000000","105.468000000000","107.953000000000","109.806000000000","113.213000000000","113.857000000000","112.781000000000","109.363000000000","121.213000000000"
"Oct 2021","114.320000000000","121.303000000000","106.050000000000","109.279000000000","109.986000000000","113.423000000000","113.907000000000","112.845000000000","110.332000000000","122.056000000000"
"Nov 2021","119.273000000000","122.025000000000","105.688000000000","129.752000000000","110.067000000000","113.389000000000","114.873000000000","112.857000000000","111.104000000000","123.921000000000"
"Dic 2021","119.788000000000","122.928000000000","106.504000000000","128.646000000000","111.809000000000","113.277000000000","116.604000000000","114.186000000000","111.662000000000","124.320000000000"
"Ene 2022","120.614000000000","124.829000000000","106.368000000000","129.058000000000","111.596000000000","114.010000000000","116.722000000000","114.366000000000","112.006000000000","126.372000000000"
"Feb 2022","121.406000000000","125.216000000000","107.541000000000","130.061000000000","111.898000000000","114.609000000000","117.636000000000","115.628000000000","112.694000000000","127.128000000000"
"Mar 2022","122.163000000000","125.747000000000","107.555000000000","131.263000000000","111.756000000000","115.047000000000","118.088000000000","117.514000000000","112.230000000000","127.713000000000"
"Abr 2022","123.091000000000","126.684000000000","107.967000000000","131.799000000000","113.181000000000","115.294000000000","120.323000000000","118.950000000000","113.089000000000","128.257000000000"
"May 2022","119.007000000000","127.855000000000","108.077000000000","111.105000000000","112.786000000000","115.711000000000","121.888000000000","119.130000000000","113.331000000000","129.310000000000"
"Jun 2022","119.723000000000","129.303000000000","108.734000000000","111.435000000000","113.321000000000","116.087000000000","122.140000000000","119.452000000000","113.806000000000","130.047000000000"
"Jul 2022","121.022000000000","132.335000000000","109.426000000000","111.815000000000","113.149000000000","116.282000000000","122.107000000000","120.341000000000","114.319000000000","131.817000000000"
"Ago 2022","122.212000000000","134.881000000000","110.290000000000","111.873000000000","114.774000000000","116.414000000000","123.949000000000","121.122000000000","114.676000000000","133.012000000000"
"Sep 2022","122.822000000000","136.114000000000","110.396000000000","111.525000000000","115.625000000000","117.332000000000","124.789000000000","121.516000000000","116.369000000000","133.324000000000"
"Oct 2022","123.065000000000","136.365000000000","110.670000000000","110.575000000000","116.711000000000","117.996000000000","125.866000000000","122.234000000000","116.900000000000","134.732000000000"
"Nov 2022","127.975000000000","136.143000000000","110.916000000000","132.265000000000","115.883000000000","118.114000000000","127.146000000000","122.593000000000","116.933000000000","135.841000000000"
"Dic 2022","127.682000000000","135.529000000000","111.471000000000","132.080000000000","115.810000000000","119.131000000000","126.472000000000","121.766000000000","116.775000000000","136.674000000000"
"Ene 2023","128.282000000000","135.885000000000","111.914000000000","132.690000000000","116.827000000000","119.797000000000","126.906000000000","122.092000000000","117.591000000000","138.733000000000"
"Feb 2023","129.404000000000","136.990000000000","112.248000000000","133.946000000000","118.293000000000","121.277000000000","128.982000000000","123.249000000000","118.308000000000","139.729000000000"
"Mar 2023","129.857000000000","137.373000000000","112.739000000000","134.332000000000","118.686000000000","122.445000000000","129.481000000000","123.843000000000","118.679000000000","140.205000000000"
"Abr 2023","129.913000000000","136.929000000000","112.829000000000","134.474000000000","118.272000000000","123.247000000000","130.744000000000","123.966000000000","119.082000000000","140.947000000000"
"May 2023","125.380000000000","137.822000000000","113.730000000000","111.975000000000","117.720000000000","123.641000000000","132.464000000000","124.204000000000","119.363000000000","141.516000000000"
"Jun 2023","125.525000000000","138.166000000000","114.212000000000","111.564000000000","116.800000000000","124.049000000000","133.151000000000","124.464000000000","119.610000000000","142.355000000000"
"Jul 2023","126.219000000000","139.559000000000","114.401000000000","111.568000000000","117.234000000000","124.583000000000","133.626000000000","125.602000000000","119.538000000000","143.030000000000"
"Ago 2023","126.912000000000","140.618000000000","114.678000000000","112.182000000000","115.833000000000","124.659000000000","133.744000000000","126.587000000000","120.522000000000","143.755000000000"
"Sep 2023","127.561000000000","141.807000000000","114.304000000000","112.652000000000","116.318000000000","125.271000000000","135.585000000000","126.861000000000","121.252000000000","143.906000000000"
"Oct 2023","127.766000000000","141.528000000000","114.722000000000","113.157000000000","116.688000000000","125.430000000000","135.367000000000","127.221000000000","121.893000000000","144.183000000000"
"Nov 2023","133.195000000000","141.873000000000","114.104000000000","136.743000000000","116.615000000000","125.494000000000","136.414000000000","127.170000000000","122.191000000000","145.436000000000"
"Dic 2023","133.959000000000","142.849000000000","114.770000000000","137.141000000000","117.762000000000","125.627000000000","137.554000000000","127.539000000000","122.738000000000","147.704000000000"
"Ene 2024","134.885000000000","145.137000000000","114.769000000000","137.634000000000","117.486000000000","126.360000000000","138.206000000000","127.510000000000","123.111000000000","149.398000000000"
"Feb 2024","135.414000000000","144.073000000000","114.651000000000","138.976000000000","119.483000000000","127.544000000000","138.660000000000","129.129000000000","123.677000000000","150.664000000000"
"Mar 2024","135.688000000000","144.102000000000","115.138000000000","139.338000000000","117.409000000000","128.267000000000","138.552000000000","130.116000000000","124.008000000000","151.454000000000"
"Abr 2024","136.230000000000","144.793000000000","115.182000000000","139.428000000000","118.021000000000","128.826000000000","139.950000000000","130.829000000000","124.225000000000","152.828000000000"
"May 2024","130.574000000000","144.591000000000","114.249000000000","115.401000000000","115.323000000000","129.188000000000","140.293000000000","129.896000000000","124.322000000000","153.733000000000"
"Jun 2024","131.209000000000","145.526000000000","115.224000000000","115.541000000000","115.783000000000","128.915000000000","142.469000000000","130.700000000000","123.897000000000","154.922000000000"
"Jul 2024","132.554000000000","147.982000000000","115.374000000000","116.164000000000","116.570000000000","128.494000000000","143.787000000000","132.495000000000","124.249000000000","156.140000000000"
"Ago 2024","132.759000000000","149.579000000000","114.419000000000","116.335000000000","116.511000000000","126.341000000000","143.018000000000","132.366000000000","124.243000000000","156.307000000000"
"Sep 2024","133.141000000000","149.853000000000","114.678000000000","116.389000000000","118.166000000000","127.635000000000","143.173000000000","133.007000000000","125.174000000000","155.490000000000"
"Oct 2024","133.478000000000","150.560000000000","114.284000000000","116.723000000000","118.491000000000","127.241000000000","143.716000000000","133.343000000000","125.228000000000","155.906000000000"
"Nov 2024","137.985000000000","151.267000000000","114.575000000000","132.098000000000","116.139000000000","126.767000000000","143.554000000000","133.232000000000","124.737000000000","157.380000000000"
"Dic 2024","138.422000000000","151.277000000000","114.769000000000","132.281000000000","116.345000000000","127.859000000000","144.534000000000","134.618000000000","124.730000000000","157.960000000000"
"Ene 2025","138.787000000000","151.397000000000","114.469000000000","132.852000000000","117.615000000000","128.696000000000","144.140000000000","133.902000000000","125.896000000000","159.877000000000"
"Feb 2025","138.920000000000","150.991000000000","114.639000000000","133.451000000000","116.488000000000","128.713000000000","144.589000000000","133.561000000000","127.112000000000","160.551000000000"
"Mar 2025","139.063000000000","151.339000000000","115.217000000000","133.704000000000","116.675000000000","129.541000000000","146.261000000000","132.004000000000","127.443000000000","161.099000000000"
