"Instituto Nacional de Estadística y Geografía",
"",
"1. Aguascalientes (mensual)",
"Fecha de consulta: 19/04/2025 21:14:23",

"Título","Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), por entidad federativa, 01 Aguascalientes, Índice de precios al consumidor, por objeto del gasto, Índice general","Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), por entidad federativa, 01 Aguascalientes, Índice de precios al consumidor, por objeto del gasto, Índice general, 1. Alimentos, bebidas y tabaco","Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), por entidad federativa, 01 Aguascalientes, Índice de precios al consumidor, por objeto del gasto, Índice general, 2. Ropa, calzado y accesorios","Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), por entidad federativa, 01 Aguascalientes, Índice de precios al consumidor, por objeto del gasto, Índice general, 3. Vivienda","Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), por entidad federativa, 01 Aguascalientes, Índice de precios al consumidor, por objeto del gasto, Índice general, 4. Muebles, aparatos y accesorios domésticos","Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), por entidad federativa, 01 Aguascalientes, Índice de precios al consumidor, por objeto del gasto, Índice general, 5. Salud y cuidado personal, 5.1. Salud","Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), por entidad federativa, 01 Aguascalientes, Índice de precios al consumidor, por objeto del gasto, Índice general, 5. Salud y cuidado personal, 5.2. Cuidado personal","Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), por entidad federativa, 01 Aguascalientes, Índice de precios al consumidor, por objeto del gasto, Índice general, 6. Transporte","Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), por entidad federativa, 01 Aguascalientes, Índice de precios al consumidor, por objeto del gasto, Índice general, 7. Educación y esparcimiento","Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), por entidad federativa, 01 Aguascalientes, Índice de precios al consumidor, por objeto del gasto, Índice general, 8. Otros servicios"
"Periodo disponible","Jul 2018-Mar 2025","Jul 2018-Mar 2025","Jul 2018-Mar 2025","Jul 2018-Mar 2025","Jul 2018-Mar 2025","Jul 2018-Mar 2025","Jul 2018-Mar 2025","Jul 2018-Mar 2025","Jul 2018-Mar 2025","Jul 2018-Mar 2025"
"Periodicidad","Mensual","Mensual","Mensual","Mensual","Mensual","Mensual","Mensual","Mensual","Mensual","Mensual"
"Cifra","Índices","Índices","Índices","Índices","Índices","Índices","Índices","Índices","Índices","Índices"
"Unidad","Sin Unidad","Sin Unidad","Sin Unidad","Sin Unidad","Sin Unidad","Sin Unidad","Sin Unidad","Sin Unidad","Sin Unidad","Sin Unidad"
"Base","Índice base segunda quincena de julio 2018 = 100","Índice base segunda quincena de julio 2018 = 100","Índice base segunda quincena de julio 2018 = 100","Índice base segunda quincena de julio 2018 = 100","Índice base segunda quincena de julio 2018 = 100","Índice base segunda quincena de julio 2018 = 100","Índice base segunda quincena de julio 2018 = 100","Índice base segunda quincena de julio 2018 = 100","Índice base segunda quincena de julio 2018 = 100","Índice base segunda quincena de julio 2018 = 100"
"Aviso","Las desagregaciones del INPC solo tienen valor informativo.
  ","Las desagregaciones del INPC solo tienen valor informativo.
  ","Las desagregaciones del INPC solo tienen valor informativo.
  ","Las desagregaciones del INPC solo tienen valor informativo.
  ","Las desagregaciones del INPC solo tienen valor informativo.
  ","Las desagregaciones del INPC solo tienen valor informativo.
  ","Las desagregaciones del INPC solo tienen valor informativo.
  ","Las desagregaciones del INPC solo tienen valor informativo.
  ","Las desagregaciones del INPC solo tienen valor informativo.
  ","Las desagregaciones del INPC solo tienen valor informativo.
  "
"Tipo de información","Índices","Índices","Índices","Índices","Índices","Índices","Índices","Índices","Índices","Índices"
"Fecha","894950","894951","895106","895158","895183","895239","895267","895288","895324","895369"
"Ene 2018","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E"
"Feb 2018","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E"
"Mar 2018","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E"
"Abr 2018","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E"
"May 2018","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E"
"Jun 2018","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E"
"Jul 2018","100.000000000000","100.000000000000","100.000000000000","100.000000000000","100.000000000000","100.000000000000","100.000000000000","100.000000000000","100.000000000000","100.000000000000"
"Ago 2018","100.592000000000","101.095000000000","100.049000000000","100.120000000000","101.443000000000","100.144000000000","101.503000000000","100.788000000000","99.722000000000","100.242000000000"
"Sep 2018","101.035000000000","100.882000000000","100.652000000000","100.734000000000","101.942000000000","100.612000000000","102.330000000000","101.563000000000","101.792000000000","99.945000000000"
"Oct 2018","101.079000000000","100.450000000000","100.639000000000","100.997000000000","101.491000000000","101.440000000000","101.574000000000","102.393000000000","101.499000000000","100.368000000000"
"Nov 2018","101.578000000000","102.307000000000","99.837000000000","100.451000000000","100.822000000000","101.824000000000","101.782000000000","102.467000000000","101.166000000000","101.557000000000"
"Dic 2018","102.116000000000","103.440000000000","101.118000000000","100.430000000000","100.900000000000","102.598000000000","103.012000000000","102.519000000000","101.357000000000","101.913000000000"
"Ene 2019","102.634000000000","104.716000000000","101.346000000000","101.107000000000","100.819000000000","102.690000000000","103.409000000000","101.836000000000","101.533000000000","102.640000000000"
"Feb 2019","102.657000000000","103.418000000000","101.966000000000","101.567000000000","101.178000000000","102.750000000000","104.301000000000","103.030000000000","101.815000000000","103.028000000000"
"Mar 2019","102.931000000000","103.294000000000","101.830000000000","101.521000000000","100.367000000000","104.104000000000","104.756000000000","104.150000000000","102.225000000000","103.958000000000"
"Abr 2019","102.781000000000","103.187000000000","101.400000000000","101.447000000000","101.127000000000","104.275000000000","104.784000000000","102.793000000000","103.212000000000","104.022000000000"
"May 2019","102.989000000000","103.590000000000","102.307000000000","101.595000000000","101.027000000000","104.790000000000","104.767000000000","102.526000000000","103.393000000000","104.260000000000"
"Jun 2019","103.079000000000","103.461000000000","102.128000000000","101.268000000000","101.553000000000","105.960000000000","105.616000000000","103.070000000000","103.070000000000","104.930000000000"
"Jul 2019","103.796000000000","104.998000000000","101.905000000000","101.353000000000","101.878000000000","106.560000000000","105.482000000000","103.318000000000","103.755000000000","106.164000000000"
"Ago 2019","103.945000000000","104.754000000000","102.859000000000","101.527000000000","101.132000000000","107.497000000000","105.943000000000","103.059000000000","104.676000000000","107.022000000000"
"Sep 2019","104.220000000000","105.413000000000","101.442000000000","101.717000000000","101.473000000000","107.664000000000","104.281000000000","103.133000000000","106.056000000000","107.077000000000"
"Oct 2019","104.730000000000","106.124000000000","103.246000000000","102.036000000000","101.244000000000","107.988000000000","106.406000000000","103.289000000000","106.451000000000","107.078000000000"
"Nov 2019","105.094000000000","106.738000000000","103.185000000000","102.362000000000","101.791000000000","108.065000000000","106.894000000000","103.360000000000","106.600000000000","107.649000000000"
"Dic 2019","105.857000000000","107.399000000000","103.828000000000","102.767000000000","101.313000000000","107.843000000000","107.837000000000","105.518000000000","107.409000000000","107.883000000000"
"Ene 2020","107.019000000000","109.879000000000","104.102000000000","102.784000000000","101.802000000000","109.137000000000","108.448000000000","107.184000000000","106.499000000000","109.304000000000"
"Feb 2020","107.335000000000","111.092000000000","101.570000000000","102.761000000000","101.831000000000","109.166000000000","108.239000000000","107.173000000000","107.034000000000","109.753000000000"
"Mar 2020","107.466000000000","112.102000000000","104.313000000000","102.914000000000","102.339000000000","109.475000000000","109.085000000000","104.205000000000","107.412000000000","110.066000000000"
"Abr 2020","106.098000000000","112.951000000000","102.012000000000","103.030000000000","103.180000000000","110.539000000000","109.256000000000","94.341000000000","107.865000000000","109.274000000000"
"May 2020","106.622000000000","112.511000000000","100.518000000000","103.356000000000","104.198000000000","111.263000000000","110.919000000000","97.731000000000","108.281000000000","108.989000000000"
"Jun 2020","107.533000000000","112.717000000000","102.313000000000","103.696000000000","105.923000000000","111.579000000000","110.792000000000","101.716000000000","107.192000000000","109.925000000000"
"Jul 2020","108.613000000000","113.496000000000","99.885000000000","104.065000000000","106.333000000000","112.735000000000","111.034000000000","106.235000000000","107.564000000000","110.827000000000"
"Ago 2020","108.895000000000","114.448000000000","100.567000000000","104.271000000000","106.880000000000","113.569000000000","109.180000000000","106.354000000000","106.850000000000","110.600000000000"
"Sep 2020","108.975000000000","114.494000000000","100.477000000000","104.366000000000","106.585000000000","114.384000000000","109.137000000000","105.562000000000","108.289000000000","110.911000000000"
"Oct 2020","109.161000000000","114.818000000000","102.337000000000","104.746000000000","107.073000000000","114.976000000000","109.693000000000","104.461000000000","108.143000000000","111.458000000000"
"Nov 2020","108.770000000000","114.540000000000","100.411000000000","105.019000000000","105.736000000000","113.464000000000","109.920000000000","102.729000000000","108.626000000000","112.202000000000"
"Dic 2020","109.253000000000","114.674000000000","102.137000000000","105.091000000000","107.606000000000","115.442000000000","110.376000000000","103.564000000000","109.184000000000","112.181000000000"
"Ene 2021","110.386000000000","115.827000000000","102.050000000000","106.318000000000","108.895000000000","115.903000000000","109.688000000000","106.982000000000","108.293000000000","112.717000000000"
"Feb 2021","111.106000000000","115.930000000000","102.877000000000","106.999000000000","108.287000000000","115.454000000000","109.278000000000","109.947000000000","108.887000000000","113.119000000000"
"Mar 2021","111.932000000000","116.963000000000","103.788000000000","107.933000000000","108.770000000000","116.485000000000","109.901000000000","110.838000000000","109.486000000000","113.222000000000"
"Abr 2021","112.390000000000","118.079000000000","104.342000000000","107.707000000000","109.870000000000","117.873000000000","110.604000000000","110.984000000000","109.292000000000","113.403000000000"
"May 2021","112.817000000000","118.942000000000","104.308000000000","107.535000000000","111.025000000000","118.412000000000","111.222000000000","110.709000000000","110.018000000000","114.411000000000"
"Jun 2021","113.520000000000","119.698000000000","104.913000000000","108.368000000000","112.984000000000","119.403000000000","112.128000000000","111.071000000000","110.377000000000","114.961000000000"
"Jul 2021","114.491000000000","121.188000000000","105.546000000000","109.457000000000","113.222000000000","119.446000000000","112.734000000000","111.694000000000","111.485000000000","115.367000000000"
"Ago 2021","114.840000000000","123.014000000000","105.654000000000","108.453000000000","112.718000000000","120.056000000000","113.102000000000","111.530000000000","110.813000000000","116.007000000000"
"Sep 2021","115.389000000000","123.633000000000","106.273000000000","109.266000000000","113.200000000000","120.016000000000","115.453000000000","111.056000000000","110.640000000000","117.870000000000"
"Oct 2021","116.008000000000","124.074000000000","106.412000000000","110.937000000000","114.972000000000","120.248000000000","115.457000000000","111.264000000000","110.807000000000","118.209000000000"
"Nov 2021","116.933000000000","126.694000000000","106.919000000000","110.932000000000","115.770000000000","121.793000000000","115.810000000000","111.225000000000","111.003000000000","118.139000000000"
"Dic 2021","117.335000000000","127.512000000000","107.884000000000","109.518000000000","114.181000000000","123.199000000000","117.221000000000","111.710000000000","112.247000000000","119.767000000000"
"Ene 2022","117.973000000000","128.554000000000","107.217000000000","109.375000000000","114.800000000000","122.715000000000","118.550000000000","112.718000000000","111.798000000000","122.145000000000"
"Feb 2022","118.622000000000","129.008000000000","108.942000000000","110.108000000000","115.565000000000","122.777000000000","117.292000000000","113.727000000000","111.948000000000","123.430000000000"
